A;B;C;D;E;F;G;H;I;J;K;L;M;N;O;P;Q;R;S;T;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;Target
0.3636076053;1.3610325465;0.1657179481;0.0791215307;-0.1100381889;0.3036202136;-0.7618881887;-2.5803688551;-0.2961284339;0.4556501166;0.3941420691;0.1570888324;-3.8939009616;0.4056496087;-0.7636004538;2.1246427969;0.6697380485;2.521029137;-0.6062873046;0.8474831609;0.2739507434;1.4926463751;2.74502984;2.5450379311;-1.2382349901;-0.9155836723;0.4237370031;-1.0209877787;-0.5665603753;1.9099142741;-1.6838576718;1.1257560178;2.0131676593;-0.574083702;-1.7556855007;0.8311541546;0.1288647005;-0.2655574663;-1.1538818008;-1.5704786545;1
-0.7822311159;0.1769700678;-0.6769505676;0.4139360553;-4.3492999351;-0.0662129736;-0.0710332739;-0.0599186934;0.3192353968;-0.9113819667;-0.1025131484;-0.5702418179;-5.8562776754;-0.6806551139;2.7284479259;0.8544730529;-0.3390256435;1.8105321908;-3.348757342;-0.6907840447;-1.0628771071;0.5630276172;2.7626409895;-5.4683612798;-0.2058690766;-1.397107244;-0.5054990181;0.715505437;-1.5350478926;3.8957344806;0.3999053941;1.1759042365;3.8599346255;-0.6372106553;0.6529266575;-0.936595493;0.7487906598;-1.0381591251;-2.5986882174;0.3356832768;0
-0.683978705;1.1248994397;1.1229118323;-0.01838684;-2.6952481817;0.585800471;0.4206106774;0.5315191817;-3.1455877548;-1.6047555401;0.8371297401;-0.1726552171;1.0925497885;-0.0744689491;-2.5120540997;0.9770616948;0.3116769423;0.1845236142;1.2025307567;-1.0002540435;0.5429406379;-0.6493335327;0.0611033999;2.0329134091;-0.6306170605;-0.1280993059;0.7459726118;0.6284192078;0.5032739563;-1.3070081054;-0.3662871244;0.1089124304;3.8326937692;-0.6866684494;1.2237128825;0.1607630668;1.3971386328;-0.6768053439;-0.6913740854;-2.3796373919;0
-1.8392860079;-0.1637777901;1.852082895;0.5678219606;7.0168778787;0.6465615639;-2.4802661035;-0.4357315619;-0.9931005233;1.4879222102;1.052910728;0.8884215123;-0.6732169849;-0.286847105;0.678136668;-0.9385158856;2.2528756462;1.0613005459;-0.9604043694;-0.2949891609;-0.932166755;0.5645057735;3.0913506457;6.166281389;-0.2043841338;-0.3322988898;-1.5691603725;1.9005565492;-1.5460511617;-0.9984121791;-0.6968330589;0.1394758805;-0.7312638294;-0.4685080257;2.311760426;0.0243169359;1.4849835576;-0.228532047;1.9229013331;-0.508372517;1
0.6999278745;0.112981691;0.4995147759;-1.0189602774;-2.0143345407;0.9792454521;3.10671376;-4.9480455764;-0.5046207918;0.8524815533;0.3834752662;-0.8312116871;-3.8503202609;0.0543513304;-0.4480399675;-0.780475112;-0.0413138674;1.4087688709;2.6628101518;1.9668881453;-4.2513817035;-0.9062862013;1.8268161453;2.6265862872;1.3279471943;-0.8198901696;0.0506277005;0.3893005643;-1.5999256851;0.7414400025;1.2355365145;-0.1333145772;-0.5371024048;1.2578273963;-0.8457048068;0.5966475414;-2.3197672074;0.4909198819;-3.169007353;0.86910943;1
0.8493164208;-2.4833214041;0.021572952;0.7359097001;-0.4652938832;-0.3345401949;-0.7558257439;-2.6756037506;0.1476337386;-1.1427125544;-0.942065413;1.6102873994;-7.3525742542;0.6388467391;0.3149516441;1.4698654391;2.2032420735;0.5986201863;-6.3587349103;-0.6651666061;2.0640586852;-0.8491663447;2.9589896885;-1.5479400729;1.1305982677;1.1843037676;-0.2123937479;0.1264393653;-1.3301900271;1.0746744239;1.1686357558;-0.3539516664;-0.5312977071;0.4114840568;1.0126644648;-0.1477569482;1.4445359219;-0.8289929274;1.3155241134;1.0451625203;0
-1.4686328958;-0.9262382726;-0.8809398656;-0.1721874798;3.0608591356;-1.0428195141;-0.7789350809;-0.9782411788;0.4306701788;-0.0128309828;-0.8993885466;-0.5105213593;-1.3236895432;-0.7455613131;1.7871907424;1.3510871379;0.1539087436;1.5953751154;0.8316066507;0.8488876034;-0.2644760195;0.4791072527;3.1773243368;2.7772227528;1.5945278459;0.6087391751;0.1632111864;0.5734003564;1.1189210314;0.3934901335;-0.347602252;0.7708422777;-0.3045411918;-2.4627332551;-0.1695933917;-0.3853278566;1.5610440768;-1.4997472627;0.2236234692;1.9985378886;1
-0.7920499195;-2.0439337526;0.2557933972;-0.5164502358;3.9996459812;-0.8238191805;0.1383332878;-0.3961393125;0.6882138627;0.4120915927;0.0505748874;-0.4084995823;-0.4708902911;2.2061327993;0.6675292673;0.8295597944;-0.7759003002;-0.3886612868;0.9760013344;1.3134903915;0.6636077529;-1.2984849521;-0.1905252645;2.91218193;1.360401665;0.7282970063;1.1436830629;-0.1154797628;-2.1264644134;-0.8405468917;-0.1150234491;-0.0684168952;-2.568950537;-1.79536263;-1.3615116294;-0.8256599808;-1.5805234324;2.4625313355;-2.6379572446;-0.0955909963;1
0.0891260185;0.9765354225;0.0852443838;2.0193236087;-1.34181994;-0.8624555942;0.5143460528;-1.1846247409;-0.8435349068;-0.8328461548;-1.0210623852;-1.1001758193;-6.0894429857;-1.077868996;0.2662103437;0.6174594851;-0.6557003785;1.5306003441;-0.6230525295;1.0393281681;-0.9791651264;0.6609335721;0.831323524;-2.5125293777;0.6976716382;1.0778293072;0.2864535598;-0.6702441362;-1.1523330516;1.5054377609;-0.2800950482;0.4508634262;2.3808066355;-1.7756566577;-2.0401864238;-0.7050600978;2.5739125618;2.1941495005;-1.1176745467;0.8749321704;0
-1.0103173034;-1.0836098813;-1.7785479585;0.2815720862;-2.0748417284;0.7017343296;2.2972827168;-1.3170372583;-0.6000013701;-0.1300212076;0.9168693087;0.9349974876;2.3445710308;1.0947270054;3.2671071816;-0.8256469164;-0.549621049;-0.9182989995;2.4803017927;-0.3591552831;0.0629478614;-0.0557756247;2.2656826672;3.7453595594;0.9624381931;0.3922453024;-1.5555417036;0.2994944345;2.8182220359;1.522914387;1.6212556173;-0.9431657331;-1.0154033079;0.3110931228;1.3644536761;0.7240911724;0.6628541582;-0.0507540436;-3.7711626169;1.0748928256;1
-0.9311656626;-0.4047135542;-1.7207817664;-2.0033890059;1.8452907948;0.2271657572;1.9023103175;1.4267242941;1.4812744499;-0.0400035293;-1.6781457541;0.1460693522;-3.1810880728;-0.7285634893;1.9022159426;2.0147495392;0.4565357542;-2.7607817408;-1.5608987309;-0.9968323129;-0.6672676648;-0.2283567046;-0.6249499938;3.1970646623;-0.533381531;2.2397989161;-0.0648321732;0.0884902804;-2.563606131;2.2784298897;-0.9685826015;-0.2815956386;-0.5681683076;0.365471032;1.2563784342;-0.2345228302;4.8365470096;-1.2092424493;-3.3311903302;-3.9806232136;0
-1.5153590718;0.4707088692;1.0317953328;-0.0092377553;3.9822669253;1.2972008112;2.6768683098;2.7007380971;0.2896520805;1.1132714563;1.5256728212;-0.1076788795;-6.5308919927;0.1349588217;-0.1855378507;-0.221311763;0.8799712903;1.7834590341;0.8352214654;-0.4755317029;0.6359339402;0.5488989975;-1.22565902;-1.7537413405;-0.710024553;0.3524177626;0.6799747535;-1.7741054239;-2.7654080274;-0.1947283358;-0.3488907557;0.064165609;-0.424244657;1.1306389776;-2.9299891099;0.5565808313;3.1537065251;-0.2251240407;-1.3922577103;-1.2814223178;0
1.0871854253;-0.7478822919;-0.0011734378;0.8647524394;-0.8336610968;0.2285304949;1.0837457749;-4.2664650795;-1.0023495382;0.6858748048;-0.131541644;0.8802840689;-6.2534156669;1.6302341672;0.2260747902;-0.0688070217;0.2548782786;-0.5650480797;-0.0786997913;0.8777134523;1.3296855864;0.5772360827;2.2668946471;0.7563696017;0.058172442;-0.3029249116;-0.153946209;0.7326451192;-0.4957209141;1.7027044665;0.7829522077;0.4947621914;-1.3879118648;-0.9915656942;-1.722667011;-0.6221279461;1.0174028366;-1.85239521;-1.3656976336;3.4328678034;1
-0.0679352296;0.329753592;0.805314258;-0.6573165183;7.1395977641;-0.7355444766;1.4736978024;5.0431242567;-0.0768292464;-0.9401610693;0.4293581291;0.0859325268;-4.5997919202;-1.9289075812;-0.7134488724;-0.1368687399;0.1724426781;0.1926880093;-1.4656516929;1.1939143141;-1.2026222865;0.8645232317;0.7475567902;3.2120201392;-1.1903022438;0.1442433923;1.2451570988;-1.9833596018;-3.3234170036;-1.508095116;-0.0203511308;0.750133155;-0.860474816;0.6935185957;0.2968478138;0.7535052229;2.7535477183;-0.6297739431;-1.9408971312;-4.795821865;0
0.4427295257;-1.988509662;-1.1185922926;0.5679081484;6.4423470042;0.153950358;1.0828508892;-1.8797856342;-1.1287983466;1.0783832578;-1.7934432787;0.1876475167;-7.5726580222;0.3648560317;1.4783964018;-1.599075432;1.0314338636;-0.5190543916;1.0406243619;1.1867463679;-0.0313943191;1.9883292879;2.6429549638;-2.1862485335;-0.9259865167;-0.177115096;1.2096298654;-1.0443269836;-1.3458215337;-1.6981636699;0.3543403516;1.8773879457;-1.0505788446;1.3322734489;-4.9210986405;-0.1047230766;-0.998764613;1.4656907252;1.1959938539;2.6697069405;1
-0.3811504592;0.0973837741;1.0059421773;2.0888049979;-2.4413087576;-1.2111206097;-0.5768620197;-2.2200103822;-1.1425221655;-2.0566871847;-1.729841258;-0.7966396566;2.982052532;-0.4654372692;1.6777560081;0.674184728;-1.4634838729;-0.5324636256;1.9749098579;1.598155494;0.7949426832;-1.0902815011;-0.9689470561;-0.3860001752;0.3406855522;-0.3199873912;-1.0754291867;2.2587491678;1.0440053944;0.729065012;2.6554411676;-0.8237993851;0.3974161243;-1.3843680896;-0.7074858995;-0.6832791667;-0.6629230451;-0.2864187878;-1.1804308961;2.2610294133;1
1.2654714265;-0.2378629125;2.5243090496;0.1791410332;-2.296014032;-0.8901197457;5.426476816;-1.3844800854;0.0662832933;-1.1384195116;-1.0195905379;-1.8570342768;-7.0698736656;0.1774241405;-3.9493016356;-0.0521231253;-0.4120860196;-0.0771296734;-3.3648329065;-0.750023902;0.7742520884;-1.3927204588;1.5483271993;-0.0366394238;0.3986434544;0.6993898034;-0.5519031017;-0.6420885787;-0.6652966769;-4.0796391524;2.3510545753;0.0554893634;-2.4792593257;-0.3609570669;1.3776630189;1.0373752484;-0.9296493677;0.225780769;-0.6023616768;-0.906169613;0
0.1498933946;0.2310345398;-1.2442985506;0.3956322511;-6.9099608623;-0.7348115409;5.8134574426;-4.3471506009;-1.4488052697;-0.6542990241;1.187516415;-1.0343764261;-1.4326933897;-0.920991091;5.5336085687;1.7392897477;-0.2434914612;0.9375765899;-0.8912136429;-0.5225380983;-0.9603553507;2.025427299;-0.3836327131;-8.1578471011;-0.1710279408;1.0684447454;-0.5745537004;-1.0581182674;-0.1130181747;1.8310679996;-2.2185668495;-0.7213313895;0.4054129177;1.9465655655;2.0973071553;-2.2923493708;-3.2615500805;1.1357976803;0.6767123105;0.0432605602;0
0.1446009075;1.3513373934;-0.0073035876;-1.3119155913;9.4729911337;-0.5173400617;0.2961713055;-0.1983168373;-0.8674107501;-0.138876606;-1.0803479075;-0.4868849159;-6.9426678779;0.4747747297;1.071152578;1.1566808145;-0.1770673717;-1.4747027007;1.7922706077;-0.4236906524;0.8234689485;1.1061119419;4.5080224545;3.8889507239;0.1614754792;-0.3087242749;-0.1002974852;-1.0798454653;-0.5134515709;-1.6115923006;-0.0677190849;0.423075301;-3.7592057377;0.7799697676;-4.3356395556;0.9288403565;0.6864701348;0.8034346663;-1.7404843156;3.7022567044;1
0.1552416432;0.145181821;0.2794099221;0.8661141914;4.2081837224;-0.2922862996;2.3315924257;2.9048804348;0.1791783247;-0.2959136543;1.4657425172;0.0432075671;2.3231159092;0.3443146646;0.5458462412;-1.1840149281;1.7744058836;3.2915436333;1.6982082451;0.9862584171;0.2049207893;-0.4843051462;-2.3248367683;4.2373482828;-0.1102557649;2.4031748303;-1.1504950711;-0.8923031299;-2.0175055933;-3.3438454881;2.6389179553;-0.138896056;-3.2949428993;0.6899547183;4.4591822483;-0.8883942822;3.4789954126;0.342610183;-0.8351938082;0.1042053297;1
1.8694576389;-0.2448207576;1.5093325874;0.7575258222;-4.44144361;-0.5850012987;0.0264611249;-0.2535431939;2.0115081751;0.7651876544;-2.2052170524;-0.5565714747;-1.3858310953;-0.1221773978;0.5616161311;-0.9666370346;0.511993689;1.4504410837;1.6891595768;-0.0243439584;-0.9123630074;-1.3342607679;2.7742317532;-2.29499379;-0.005283417;-0.4878257717;-0.6737900961;-1.1873550513;3.0601454578;5.9000185749;-0.3653078787;0.5793651097;0.3205678154;0.8968951565;-2.3070774503;-1.5447920627;-1.3255243542;0.3928220416;-1.4173087819;2.2786230148;1
0.6039151884;-0.1864695058;-0.2563186589;0.1459867167;3.2548211867;1.1718937053;-0.1368524875;1.2530795582;-0.4153459295;1.0763372132;0.7285609362;-0.0179527479;-6.9980989031;-0.1330776924;1.3441585079;1.4918313277;-0.0789815488;-1.2135248436;1.0392460112;0.6960750219;-0.8178016613;-0.32992152;1.0509014232;0.5719242077;0.5647846777;-0.9682300008;-2.1906773917;0.4395710945;-2.8744114909;3.1726514937;-0.1928785215;0.0236622494;2.0831644958;-0.6062488739;-2.4925538022;-0.831600891;5.2022020392;0.2853358601;-2.8784526177;-0.2257418197;0
1.1935577836;0.4744288407;-1.4204783216;0.5131005775;-1.9954694471;0.1101363762;0.0054533091;0.4744782625;0.2764964634;-0.2140384347;0.0531085799;-1.6112063121;-2.1529798503;-1.0112138413;-3.108048956;0.1603369009;1.1100366617;-2.9440930246;-1.1847317465;-0.5816061546;-0.1760653575;-1.1183224711;-0.0382485891;-1.7986120642;-0.0126230695;-0.2317084903;-0.8282600929;-0.4222741346;-0.494300725;-2.2148171078;-0.236061976;0.9713338581;1.8647571464;-0.233223117;0.8725637418;0.9021082474;0.5918082364;-0.8915506396;1.1580732791;0.6150979474;0
-0.4032859484;0.68488751;1.3967871173;0.9769491928;4.1274104708;-0.2011451951;2.7270877302;0.2095264361;-0.1818869595;0.3678293544;-0.3161753335;1.0580969158;-6.866771306;0.3933189769;-1.2676810645;0.3145214445;0.9660307005;-0.1472699032;1.9588794318;-0.0421666784;0.7101854483;0.120005201;4.5384337316;3.0519100784;1.7371345558;-1.3583443249;-0.0181504371;2.610559764;-2.9514856724;-3.358341124;-0.8328589329;1.5132689722;1.2919560679;-0.5760588969;-0.588409016;-0.6545886357;-1.532237236;-1.4895099296;-3.6526752799;-0.5313232478;0
-0.1766380664;1.1890167795;-0.0470551028;0.171561745;-4.968187284;1.1422002257;1.1159229955;-3.0607591874;0.9237329074;-0.1021265255;-0.1287354108;-0.2274479971;-5.2959838469;-0.6610657142;-4.4227845677;1.0975065192;0.2300523711;-0.5783133706;-2.4968123556;0.5382851895;1.3671417306;-1.108367987;-2.2970686558;-5.2861918464;-0.2484625843;0.596920463;1.4940729015;1.7142616585;-1.5374661497;-2.9198541406;0.8908582904;0.5976342593;1.4764803273;-1.5749219726;0.5613321971;-0.7410983058;1.5716300833;0.0345624605;3.7308729632;2.7860319087;0
-0.4792566768;0.8153397396;-0.9460720305;0.4352398452;10.5655347807;-1.157101058;-0.7795495913;-0.0638570764;-0.6284661765;0.7623861737;-0.9271198939;-0.2778568239;-0.3113692371;-0.0352185031;1.2964293622;0.1166220852;-0.0300098945;0.5127756736;2.8063911894;0.6144967959;-1.524972746;-1.4331672677;1.6110852588;11.5146393513;0.0949878612;0.7064017559;-1.0736111958;-2.6329766979;-3.4520662249;-0.7197414621;-0.3737424532;1.2954034033;-3.9455005261;2.1691745568;1.7698024649;1.5011731667;3.1093458921;-0.338038277;-2.0326549038;-0.3386611087;1
-1.186797556;-0.0091929151;-0.3204486948;0.8071195455;-6.0212583166;0.0620105346;1.6538761106;-1.3708291324;1.1852741691;-0.312453917;-2.4224455636;-0.0928404299;-1.9065460763;-0.9790380731;-1.0979165384;0.8540533996;-1.2391166203;0.2512091984;-2.7630618203;0.6706951143;0.7929478731;-1.0486124997;-3.6543415477;-4.1516177306;-0.6778602045;1.2163921094;0.806931289;0.6599786399;4.283035955;4.1054421551;0.4806495181;-1.1461100152;-3.2436910914;-1.6701576375;-2.0809746051;-1.2845608309;5.561353103;0.5670387792;3.4930032118;1.7505084736;0
-0.3005935716;-1.0387951923;1.3788324;-3.4604714289;0.2368932015;-2.4004184519;2.9501348393;0.2667627781;-0.2227985545;0.210933583;-0.7009626776;1.0276905843;3.3757195283;2.2808263992;2.1814992842;-0.012196275;-0.3798369791;-0.0482960715;0.6110445824;-0.2060168844;-0.6304537994;1.1043353258;-2.8160893975;0.7968397167;-0.779999551;0.5028592015;-0.0748474671;0.9425805826;1.5871746987;0.7240826886;-1.1210295337;0.3132980561;-3.7328222434;0.9078036063;2.4732592744;-0.0229941019;2.8133601655;-0.041739271;2.4537648278;-0.7536710163;0
-1.3777455738;0.0339758525;-0.4587329217;-0.4112439383;5.5520596244;0.6347794425;-1.2423501062;-1.7071756988;-1.4881325461;-1.5675898341;0.407832998;-0.4694723619;-4.464988323;0.2091956167;-1.2073875032;-2.2242283889;0.5030073851;0.7485500583;0.4404444217;-0.7029152798;-0.1680122294;-0.5279043946;2.1773892911;5.3563993077;1.3772136738;1.5723761613;-0.9414049934;-0.0018613045;-5.6581922174;-0.9152985293;-0.2468754566;-0.2247327062;-2.3723531356;0.1709197079;-0.2405452452;-1.6128086989;-2.8125913151;0.9408750131;-4.0004880955;1.1907462319;1
-1.0460990892;-0.2621727084;-0.1161757022;1.0264510336;6.9591383278;1.3635593554;0.6679880441;4.3788055473;-0.4542773187;0.4760456356;-0.1495121107;1.0833391133;-6.5688220946;-0.5005993697;0.6919463445;-0.7651465928;-0.229559339;1.0610808962;1.7528436626;0.3672646108;1.4054871383;-1.2052044816;1.0922047773;0.4785981842;0.7525907149;1.577610173;0.8579278881;1.2228106987;-2.965861221;-0.3377053598;-1.5088425767;1.7358801833;1.4083610839;-0.1351359114;-3.6822823503;-0.8486133924;3.5289574215;0.6399572889;-3.569422265;-1.3247245294;0
0.1555313195;-0.0661003126;-0.0191665902;-0.4363968799;2.425250145;0.2477220667;-0.3345804972;1.7160351679;0.4612734428;0.3449073534;-1.0677193262;-1.8093410039;2.028801342;-1.3102779155;5.395130155;1.0659415323;-1.0501207203;0.9526826057;-1.9108787022;0.758477763;1.2566419938;0.3586723865;0.3280429869;-1.0954329082;-0.5788206831;-0.6954606501;0.3292886403;-0.3403867236;0.2235108435;-2.1470738007;0.1410197965;-0.5847934788;0.4042739562;0.6659020914;0.9919769556;-1.4243638565;1.0687766893;0.0849931789;-2.4323120691;-0.0102757791;1
0.1422731089;1.8262146004;2.0760543208;-0.3333915829;7.7322379136;0.4752466929;2.6700182239;1.7007735262;-1.1582689339;-1.0927593424;-0.4641768183;0.801897117;-9.7309661466;-1.2571610526;-0.2433928485;-1.3191136958;-0.1594476139;-0.3175009948;4.9490355769;-0.4166849674;-0.7401848362;0.5439778339;7.2434701599;4.1671312725;-0.679360506;0.5152876004;-1.3945573551;-0.4275238784;-4.6793300381;-0.2565698243;0.7229305875;-0.4276776253;1.251709898;1.7651535206;-0.528829188;0.2580986982;-1.3736380715;-0.0827638077;-4.1224365371;0.5738531546;0
0.9650256092;1.1309183025;-0.294322361;-2.1159971677;2.0403362384;1.4522096703;0.5362091278;4.2407150999;-0.2354393883;1.1303541674;1.1616283004;0.1040007561;-2.9876784224;-0.393737929;-1.4382443206;0.2099717878;-0.8964686514;-1.1964300693;0.9405289627;0.4781080636;-0.6581736409;0.4973506573;1.2818283015;-1.1155432764;0.1142165579;-2.6947342869;-0.1586535941;-0.0540681067;0.1645605318;-0.0223223051;0.712926831;-0.1464144149;0.2840567935;-0.3003236921;-3.2042216726;0.342640549;-0.5574857998;1.2488985921;-2.6705208537;-0.7587664121;0
0.2127107851;-1.58846634;-0.0614255117;-0.41719993;10.1329085938;0.3923949113;-4.6618092391;-1.5754966459;-1.0461297059;-0.3307760346;0.8959714218;0.6447504074;5.6435425225;0.6733359283;4.8029787815;0.9337436983;-1.7318592883;-0.7873530366;1.6428551159;-0.6424499709;-0.9802005211;0.4727076262;1.1425227155;5.586654259;1.3102054961;-1.2981828545;-0.5179378046;0.1484869463;-0.1501607896;-2.1071570073;-1.3806875275;-0.1914041807;-1.9647624893;-0.0337489009;-1.2843109645;0.7465269761;-1.5706850071;0.7843675212;1.2256669597;1.2831134224;1
-0.0865985776;-0.6785393643;1.5570529546;1.3600513199;1.8803713634;-0.3786077265;1.5048298526;1.273868109;-0.5244219101;0.6434838539;0.31455216;0.3512800338;-6.191756908;-1.3781624353;-3.501308356;-0.9354353125;-0.665130507;-0.0500259;-0.7377267921;-2.6091492074;0.4987785183;1.2843748624;-0.4441204713;-1.8006127158;-1.3813296341;0.954975994;0.3190175261;1.230215213;-2.3054225159;-2.7969813558;0.330797542;-0.8500836134;1.0354440601;1.4624703907;-0.9279977889;0.0219190785;2.0070706985;-0.4000310646;1.6509725923;-0.5649262386;0
-0.4437809429;1.1893877157;-0.3563252528;-0.2329694599;7.5167330734;-1.0629484045;1.641482946;-2.0779618977;0.8999010897;0.9594571787;-0.3704962771;-0.503513254;-7.4841777508;0.0834562805;-0.7758801318;-1.0805039841;0.0872694394;0.6618965139;1.2674048232;1.2229074744;-1.0252461785;-1.0620410754;2.6694666245;4.6750729974;-1.993644256;0.8644720784;-1.9712884206;0.283435048;-1.3959045488;-0.8498419801;-2.1596331763;-0.0805817963;-4.0465723406;0.3051528957;-4.0207487496;-0.4976817966;0.8918019579;-0.2822306512;-0.5582299648;1.1635780786;1
1.3194562036;0.1710525839;0.4618525326;-0.5795631746;-9.5768079023;-0.3537716929;-0.2097245146;-1.3054511236;1.0701715623;-0.4835274925;-0.1559088904;1.419527525;-3.0125915168;0.2218186154;-3.2430110976;-1.4289361575;0.860078643;-0.6742158574;1.9782147467;0.0179149283;-0.4042702885;-0.761820159;-4.4385406184;-11.992694233;1.9241796883;-0.0011081486;0.8176597295;-1.544029906;0.6954059307;0.5733670247;0.4883115873;-0.8282932811;4.3444405966;0.0591886055;-3.7572511954;1.6201310556;1.3859974247;-1.3097566775;2.0067608051;6.8039843377;1
1.3591053678;-0.5457973509;-1.0263593417;-0.0192628031;-16.4219014729;-0.4497657323;0.8416450291;-4.2766933983;1.0547609849;-1.6719420424;-0.0245010706;1.4404239379;7.5673388607;-0.6915000437;1.5248176928;0.7911467128;-1.1833773808;0.2200570201;3.1190937854;-0.1282739056;-1.1438737202;0.2184378992;-3.8540656823;-7.4143160022;-1.1147880514;-0.4803974218;-0.8892869448;-0.7909439987;6.2735400782;3.3117405833;1.7095550371;-0.7695199789;4.7162016768;0.370818927;0.0284358896;-0.7517829904;0.5082348152;1.1491503723;-0.4552401582;4.5777906144;1
